book,chapter,verse,text,version
GEN,9,26,"Y agregó:«¡Bendito sea el Señor, Dios de Sem!¡Que Canaán sea su esclavo!",NVI
GEN,9,27,"¡Que Dios extienda el territorio de Jafet!¡Que habite Jafet en los campamentos de Sem,y que Canaán sea su esclavo!»",NVI
GEN,9,28,"Después del diluvio Noé vivió trescientos cincuenta años más, ",NVI
GEN,10,1,"Esta es la historia de Sem, Cam y Jafet, hijos de Noé, quienes después del diluvio tuvieron sus propios hijos.",NVI
GEN,10,2,"Los hijos de Jafet fueron Gómer, Magog, Maday, Javán, Tubal, Mésec y Tirás.",NVI
GEN,10,3,"Los hijos de Gómer fueron Asquenaz, Rifat y Togarma.",NVI
GEN,10,4,"Los hijos de Javán fueron Elisá, Tarsis, Quitín y Rodanín.",NVI
GEN,10,5,"Algunos de ellos, que poblaron las costas, formaron naciones y clanes en sus respectivos territorios y con sus propios idiomas.",NVI
GEN,10,6,"Los hijos de Cam fueron Cus, Misrayin, Fut y Canaán.",NVI
GEN,10,7,"Los hijos de Cus fueron Seba, Javilá, Sabtá, Ragama y Sabteca.Los hijos de Ragama fueron Sabá y Dedán.",NVI
GEN,10,8,"Cus fue el padre de Nimrod, conocido como el primer gran guerrero de la tierra, ",NVI
GEN,10,9,"quien llegó a ser un valiente cazador ante el Señor. Por eso se dice: «Como Nimrod, valiente cazador ante el Señor». ",NVI
GEN,10,10,"Las principales ciudades de su reino fueron Babel, Érec, Acad y Calné, en la región de Sinar. ",NVI
GEN,10,11,"Desde esa región Nimrod salió hacia Asur, donde construyó las ciudades de Nínive, Rejobot Ir, Cala ",NVI
GEN,10,12,"y Resén, la gran ciudad que está entre Nínive y Cala.",NVI
GEN,10,13,"Misrayin fue el antepasado de los ludeos, los anameos, los leabitas, los naftuitas, ",NVI
GEN,10,14,"los patruseos, los caslujitas y los caftoritas, de quienes descienden los filisteos.",NVI
GEN,10,15,"Canaán fue el padre de Sidón, su primogénito, y de Het, ",NVI
GEN,10,16,"y el antepasado de los jebuseos, los amorreos, los gergeseos, ",NVI
GEN,10,17,"los heveos, los araceos, los sineos, ",NVI
GEN,10,18,"los arvadeos, los zemareos y los jamatitas.Luego, estos clanes cananeos se dispersaron, ",NVI
GEN,10,19,"y su territorio se extendió desde Sidón hasta Guerar y Gaza, y en dirección de Sodoma, Gomorra, Admá y Zeboyín, hasta Lasa.",NVI
GEN,10,20,"Estos fueron los descendientes de Cam, según sus clanes e idiomas, territorios y naciones.",NVI
GEN,10,21,"Sem, antepasado de todos los hijos de Éber, y hermano mayor de Jafet, también tuvo hijos.",NVI
GEN,10,22,"Los hijos de Sem fueron Elam, Asur, Arfaxad, Lud y Aram.",NVI
GEN,10,23,"Los hijos de Aram fueron Uz, Hul, Guéter y Mas.",NVI
GEN,10,24,Arfaxad fue el padre de Selaj.Selaj fue el padre de Éber.,NVI
GEN,10,25,"Éber tuvo dos hijos: el primero se llamó Péleg, porque en su tiempo se dividió la tierra; su hermano se llamó Joctán.",NVI
GEN,10,26,"Joctán fue el padre de Almodad, Sélef, Jazar Mávet, Yeraj, ",NVI
GEN,10,27,"Hadorán, Uzal, Diclá, ",NVI
GEN,10,28,"Obal, Abimael, Sabá, ",NVI
GEN,10,29,"Ofir, Javilá y Jobab. Todos estos fueron hijos de Joctán, ",NVI
GEN,10,30,"y vivieron en la región que va desde Mesá hasta Sefar, en la región montañosa oriental.",NVI
GEN,10,31,"Estos fueron los hijos de Sem, según sus clanes y sus idiomas, sus territorios y naciones.",NVI
GEN,11,1,En ese tiempo se hablaba un solo idioma en toda la tierra. ,NVI
GEN,11,2,"Al emigrar al oriente, la gente encontró una llanura en la región de Sinar, y allí se asentaron. ",NVI
GEN,11,3,"Un día se dijeron unos a otros: «Vamos a hacer ladrillos, y a cocerlos al fuego». Fue así como usaron ladrillos en vez de piedras, y asfalto en vez de mezcla. ",NVI
GEN,11,4,Luego dijeron: «Construyamos una ciudad con una torre que llegue hasta el cielo. De ese modo nos haremos famosos y evitaremos ser dispersados por toda la tierra».,NVI
GEN,11,5,"Pero el Señor bajó para observar la ciudad y la torre que los hombres estaban construyendo, ",NVI
GEN,11,6,"y se dijo: «Todos forman un solo pueblo y hablan un solo idioma; esto es solo el comienzo de sus obras, y todo lo que se propongan lo podrán lograr. ",NVI
GEN,11,7,"Será mejor que bajemos a confundir su idioma, para que ya no se entiendan entre ellos».",NVI
GEN,11,8,"De esta manera el Señor los dispersó desde allí por toda la tierra, y por lo tanto dejaron de construir la ciudad. ",NVI
GEN,11,9,"Por eso a la ciudad se le llamó Babel, porque fue allí donde el Señor confundió el idioma de toda la gente de la tierra, y de donde los dispersó por todo el mundo.",NVI
GEN,11,10,"Esta es la historia de Sem:Dos años después del diluvio, cuando Sem tenía cien años, nació su hijo Arfaxad. ",NVI
GEN,11,11,"Después del nacimiento de Arfaxad, Sem vivió quinientos años más, y tuvo otros hijos y otras hijas.",NVI
GEN,11,12,"Cuando Arfaxad tenía treinta y cinco años, nació su hijo Selaj. ",NVI
GEN,11,13,"Después del nacimiento de Selaj, Arfaxad vivió cuatrocientos tres años más, y tuvo otros hijos y otras hijas.",NVI
GEN,11,14,"Cuando Selaj tenía treinta años, nació su hijo Éber. ",NVI
GEN,11,15,"Después del nacimiento de Éber, Selaj vivió cuatrocientos tres años más, y tuvo otros hijos y otras hijas.",NVI
GEN,11,16,"Cuando Éber tenía treinta y cuatro años, nació su hijo Péleg. ",NVI
GEN,11,17,"Después del nacimiento de Péleg, Éber vivió cuatrocientos treinta años más, y tuvo otros hijos y otras hijas.",NVI
GEN,11,18,"Cuando Péleg tenía treinta años, nació su hijo Reú. ",NVI
GEN,11,19,"Después del nacimiento de Reú, Péleg vivió doscientos nueve años más, y tuvo otros hijos y otras hijas.",NVI
GEN,11,20,"Cuando Reú tenía treinta y dos años, nació su hijo Serug. ",NVI
GEN,11,21,"Después del nacimiento de Serug, Reú vivió doscientos siete años más, y tuvo otros hijos y otras hijas.",NVI
GEN,11,22,"Cuando Serug tenía treinta años, nació su hijo Najor. ",NVI
GEN,11,23,"Después del nacimiento de Najor, Serug vivió doscientos años más, y tuvo otros hijos y otras hijas.",NVI
GEN,11,24,"Cuando Najor tenía veintinueve años, nació su hijo Téraj. ",NVI
GEN,11,25,"Después del nacimiento de Téraj, Najor vivió ciento diecinueve años más, y tuvo otros hijos y otras hijas.",NVI
GEN,11,26,"Cuando Téraj tenía setenta años, ya habían nacido sus hijos Abram, Najor y Jarán.",NVI
GEN,11,27,"Esta es la historia de Téraj, el padre de Abram, Najor y Jarán.Jarán fue el padre de Lot, ",NVI
GEN,11,28,"y murió en Ur de los caldeos, su tierra natal, cuando su padre Téraj aún vivía. ",NVI
GEN,11,29,"Abram se casó con Saray, y Najor se casó con Milca, la hija de Jarán, el cual tuvo otra hija llamada Iscá. ",NVI
GEN,11,30,Pero Saray era estéril; no podía tener hijos.,NVI
GEN,11,31,"Téraj salió de Ur de los caldeos rumbo a Canaán. Se fue con su hijo Abram, su nieto Lot y su nuera Saray, la esposa de Abram. Sin embargo, al llegar a la ciudad de Jarán, se quedaron a vivir en aquel lugar, ",NVI
GEN,12,1,"El Señor le dijo a Abram: «Deja tu tierra, tus parientes y la casa de tu padre, y vete a la tierra que te mostraré.",NVI
GEN,12,2,"»Haré de ti una nación grande,y te bendeciré;haré famoso tu nombrey serás una bendición.",NVI
GEN,12,3,Bendeciré a los que te bendigany maldeciré a los que te maldigan;¡por medio de ti serán bendecidastodas las familias de la tierra!»,NVI
GEN,12,4,"Abram partió, tal como el Señor le había ordenado, y Lot se fue con él. Abram tenía setenta y cinco años cuando salió de Jarán. ",NVI
GEN,12,5,"Al encaminarse hacia la tierra de Canaán, Abram se llevó a su esposa Saray, a su sobrino Lot, a toda la gente que habían adquirido en Jarán, y todos los bienes que habían acumulado. Cuando llegaron a Canaán, ",NVI
GEN,12,6,"Abram atravesó toda esa región hasta llegar a Siquén, donde se encuentra la encina sagrada de Moré. En aquella época, los cananeos vivían en esa región. ",NVI
GEN,12,7,"Allí el Señor se le apareció a Abram y le dijo: «Yo le daré esta tierra a tu descendencia». Entonces Abram erigió un altar al Señor, porque se le había aparecido. ",NVI
GEN,12,8,"De allí se dirigió a la región montañosa que está al este de Betel, donde armó su campamento, teniendo a Betel al oeste y Hai al este. También en ese lugar erigió un altar al Señor e invocó su nombre. ",NVI
GEN,12,9,"Después, Abram siguió su viaje por etapas hasta llegar a la región del Néguev.",NVI
GEN,12,10,"En ese tiempo, hubo tanta hambre en aquella región que Abram se fue a vivir a Egipto. ",NVI
GEN,12,11,"Cuando iba a entrar en Egipto, le dijo a su esposa Saray: «Yo sé que eres una mujer muy hermosa. ",NVI
GEN,12,12,"Estoy seguro de que, en cuanto te vean los egipcios, dirán: “Es su esposa”; entonces a mí me matarán, pero a ti te dejarán con vida. ",NVI
GEN,12,13,"Por favor, di que eres mi hermana, para que gracias a ti me vaya bien y me dejen con vida».",NVI
GEN,12,14,"Cuando Abram llegó a Egipto, los egipcios vieron que Saray era muy hermosa. ",NVI
GEN,12,15,"También los funcionarios del faraón la vieron, y fueron a contarle al faraón lo hermosa que era. Entonces la llevaron al palacio real. ",NVI
GEN,12,16,"Gracias a ella trataron muy bien a Abram. Le dieron ovejas, vacas, esclavos y esclavas, asnos y asnas, y camellos. ",NVI
GEN,12,17,"Pero por causa de Saray, la esposa de Abram, el Señor castigó al faraón y a su familia con grandes plagas. ",NVI
GEN,12,18,Entonces el faraón llamó a Abram y le dijo: «¿Qué me has hecho? ¿Por qué no me dijiste que era tu esposa? ,NVI
GEN,12,19,"¿Por qué dijiste que era tu hermana? ¡Yo pude haberla tomado por esposa! ¡Anda, toma a tu esposa y vete!» ",NVI
GEN,13,1,"Abram salió de Egipto con su esposa, con Lot y con todos sus bienes, en dirección a la región del Néguev. ",NVI
GEN,13,2,"Abram se había hecho muy rico en ganado, plata y oro. ",NVI
GEN,13,3,"Desde el Néguev, Abram regresó por etapas hasta Betel, es decir, hasta el lugar donde había acampado al principio, entre Betel y Hai. ",NVI
GEN,13,4,"En ese lugar había erigido antes un altar, y allí invocó Abram el nombre del Señor",NVI
GEN,13,5,"También Lot, que iba acompañando a Abram, tenía rebaños, ganado y tiendas de campaña. ",NVI
GEN,13,6,"La región donde estaban no daba abasto para mantener a los dos, porque tenían demasiado como para vivir juntos. ",NVI
GEN,13,7,"Por eso comenzaron las fricciones entre los pastores de los rebaños de Abram y los que cuidaban los ganados de Lot. Además, los cananeos y los ferezeos también habitaban allí en aquel tiempo.",NVI
GEN,13,8,"Así que Abram le dijo a Lot: «No debe haber pleitos entre nosotros, ni entre nuestros pastores, porque somos parientes. ",NVI
GEN,13,9,"Allí tienes toda la tierra a tu disposición. Por favor, aléjate de mí. Si te vas a la izquierda, yo me iré a la derecha y, si te vas a la derecha, yo me iré a la izquierda».",NVI
GEN,13,10,"Lot levantó la vista y observó que todo el valle del Jordán, hasta Zoar, era tierra de regadío, como el jardín del Señor o como la tierra de Egipto. Así era antes de que el Señor destruyera Sodoma y Gomorra. ",NVI
GEN,13,11,"Entonces Lot escogió para sí todo el valle del Jordán, y partió hacia el oriente. Fue así como Abram y Lot se separaron. ",NVI
GEN,13,12,"Abram se quedó a vivir en la tierra de Canaán, mientras que Lot se fue a vivir entre las ciudades del valle, estableciendo su campamento cerca de la ciudad de Sodoma. ",NVI
GEN,13,13,Los habitantes de Sodoma eran malvados y cometían pecados muy graves contra el Señor,NVI
GEN,13,14,"Después de que Lot se separó de Abram, el Señor le dijo: «Abram, levanta la vista desde el lugar donde estás, y mira hacia el norte y hacia el sur, hacia el este y hacia el oeste. ",NVI
GEN,13,15,"Yo te daré a ti y a tu descendencia, para siempre, toda la tierra que abarca tu mirada. ",NVI
GEN,13,16,"Multiplicaré tu descendencia como el polvo de la tierra. Si alguien puede contar el polvo de la tierra, también podrá contar tus descendientes. ",NVI
GEN,13,17,"¡Ve y recorre el país a lo largo y a lo ancho, porque a ti te lo daré!»",NVI
GEN,14,1,"En aquel tiempo, los reyes Amrafel de Sinar, Arioc de Elasar, Quedorlaómer de Elam y Tidal de Goyim ",NVI
GEN,14,2,"estuvieron en guerra contra los reyes Bera de Sodoma, Birsá de Gomorra, Sinab de Admá, Semeber de Zeboyín, y el rey de Bela, es decir, de Zoar. ",NVI
GEN,14,3,"Estos cinco últimos aunaron fuerzas en el valle de Sidín, conocido como el Mar Muerto. ",NVI
GEN,14,4,"Durante doce años habían estado bajo el dominio de Quedorlaómer, pero en el año trece se rebelaron contra él.",NVI
GEN,14,5,"Al año siguiente, Quedorlaómer y los reyes que estaban con él salieron y derrotaron a los refaítas en la región de Astarot Carnayin; luego derrotaron a los zuzitas en Jam, a los emitas en Save Quiriatayin, ",NVI
GEN,14,6,"y a los horeos en los montes de Seír, hasta El Parán, que está cerca del desierto. ",NVI
GEN,14,7,"Al volver, llegaron hasta Enmispat, es decir, Cades, y conquistaron todo el territorio de los amalecitas, y también el de los amorreos que vivían en la región de Jazezón Tamar.",NVI
GEN,14,8,"Entonces los reyes de Sodoma, Gomorra, Admá, Zeboyín y Bela, es decir, Zoar, salieron al valle de Sidín y presentaron batalla ",NVI
GEN,14,9,"a los reyes Quedorlaómer de Elam, Tidal de Goyim, Amrafel de Sinar y Arioc de Elasar. Eran cuatro reyes contra cinco. ",NVI
GEN,14,10,"El valle de Sidín estaba lleno de pozos de asfalto y, cuando los reyes de Sodoma y Gomorra huyeron, se cayeron en ellos, pero los demás lograron escapar hacia los montes. ",NVI
GEN,14,11,"Los vencedores saquearon todos los bienes de Sodoma y de Gomorra, junto con todos los alimentos, y luego se retiraron. ",NVI
GEN,14,12,"Y como Lot, el sobrino de Abram, habitaba en Sodoma, también se lo llevaron a él, con todas sus posesiones.",NVI
GEN,14,13,"Uno de los que habían escapado le informó de todo esto a Abram el hebreo, que estaba acampando junto al encinar de Mamré el amorreo. Mamré era hermano de Escol y de Aner, y estos eran aliados de Abram. ",NVI
GEN,14,14,"En cuanto Abram supo que su sobrino estaba cautivo, convocó a trescientos dieciocho hombres adiestrados que habían nacido en su casa, y persiguió a los invasores hasta Dan. ",NVI
GEN,14,15,"Durante la noche, Abram y sus siervos desplegaron sus fuerzas y los derrotaron, persiguiéndolos hasta Hobá, que está al norte de Damasco. ",NVI
GEN,14,16,"Así recuperó todos los bienes, y también rescató a su sobrino Lot, junto con sus posesiones, las mujeres y la demás gente.",NVI
GEN,14,17,"Cuando Abram volvía de derrotar a Quedorlaómer y a los reyes que estaban con él, el rey de Sodoma salió a su encuentro en el valle de Save, es decir, en el valle del Rey.",NVI
GEN,14,18,"Y Melquisedec, rey de Salén y sacerdote del Dios altísimo, le ofreció pan y vino. ",NVI
GEN,14,19,"Luego bendijo a Abram con estas palabras:«¡Que el Dios altísimo,creador del cielo y de la tierra,bendiga a Abram!",NVI
GEN,14,20,"¡Bendito sea el Dios altísimo,que entregó en tus manos a tus enemigos!»Entonces Abram le dio el diezmo de todo.",NVI
GEN,14,21,El rey de Sodoma le dijo a Abram:―Dame las personas y quédate con los bienes.,NVI
GEN,14,22,"Pero Abram le contestó:―He jurado por el Señor, el Dios altísimo, creador del cielo y de la tierra, ",NVI
GEN,14,23,"que no tomaré nada de lo que es tuyo, ni siquiera un hilo ni la correa de una sandalia. Así nunca podrás decir: “Yo hice rico a Abram”. ",NVI
GEN,15,1,"Después de esto, la palabra del Señor vino a Abram en una visión:«No temas, Abram.Yo soy tu escudo,y muy grande será tu recompensa».",NVI
